painting_id,motif,weight
painting::Artists2/Guido Reni/John The Baptist.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Head Of Saint Joseph.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/St Joseph 1.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/St Sebastian 1642.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Penitent Mary Magdalene.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Mary Magadalen.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Salome With The Head Of St John Baptist 1640.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Penitent Magdalene.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Magdalene With The Jar Of Ointment.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/John The Baptist 1640.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Saint John The Baptist 1637.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Repentant Peter 1637.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/The Penitent Magdalene 1635.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/St Andrew Corsini In Prayer 1635.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/St Jerome.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Salome With The Head Of John The Baptist 1635.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Magdalene In Penitence 1635.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Saint Peter 1634.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Saint Paul 1634.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Madonna Enthroned With Saints.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/St Mary Magdalene 1632.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Martyrdom Of Saint Ursula 1610.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/John The Baptist Reclining Baptist 1610.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/John The Baptist 1.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Denial Of Saint Peter 1610.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/David With The Head Of Goliath 1610.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Salome With The Head Of John The Baptist 1609.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Nativity With St Francis And St Lawrence 1609.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Resurrection Of Lazarus 1609.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Adoration Of The Shepherds 1609.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/John The Baptist 1608.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Burial Of Saint Lucy 1608.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Beheading Of Saint John The Baptist 1608.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Annunciation 1608.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Salome With The Head Of John The Baptist 1607 1.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Saint Jerome Writing 1607.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Madonna Of The Rosary Madonna Del Rosario 1607.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Flagellation Of Christ.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Crucifixion Of Saint Andrew 1607.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Christ At The Column.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Supper At Emmaus 1606.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Saint Jerome In Meditation.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Saint Francis In Meditation.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Madonna And Child With St Anne 1606.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Saint Jerome Writing.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Ecce Homo.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Christ On The Mount Of Olives 1605.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Madonna Of Loreto.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/John The Baptist 1604.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/The Death Of The Virgin 1603.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Holy Family With St John The Baptist.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Entombment.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Crowning With Thorns 1603.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Taking Of Christ 1602.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Supper At Emmaus 1602.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Saint Matthew And The Angel 1602.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Sacrifice Of Isaac 1602.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/John The Baptist 1602.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Inspiration Of Saint Matthew 1602 1.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Incredulity Of Saint Thomas.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Crucifixion Of Saint Peter 1601.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Martyrdom Of Saint Matthew 1600.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Conversion Of Saint Paul 1600.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Calling Of Saint Matthew.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/David And Goliath.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Saint Catherine Of Alexandria.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/St Francis In Prayer With Two Angels 1631.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Mary Magdalene In Ecstasy At The Foot Of The Cross 1629.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/The Coronation Of The Virgin 1626.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/St Sebastian.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/St John The Baptist In The Wilderness 1625.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/The Baptism Of Christ 1623.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Saint Matthew 1621.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Saint Mark 1621.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Saint Luke 1621.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Saint John 1621.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/St John The Evangelist 1620.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/St Joseph With The Infant Jesus.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Saint Roch 1617.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Assumption 1617.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/The Mendicantini Pieta 1616.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/The Martyrdom Of Saint Sebastian 1616.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Mary Magdalene 1616.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/St Catherine 1615.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/St Filippo Neri In Ecstasy 1614.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/The Glory Of St Dominic 1613.jpg,saints-and-apostles,1
painting::Artists2/Frans Hals/St Matthew.jpg,saints-and-apostles,1
painting::Artists2/Frans Hals/St Luke.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/St Francis Of Assisi.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/The Charity Of St Lawrence.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/Saint John The Baptist Detail.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/Saint John The Baptist.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/St Christopher St Sebastian St Roch.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/The Annunciation 1644.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/The Charity Of St Lawrence 1640.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/St Roch.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/St Francis In Ecstasy 1637.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/The Release Of St Peter.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/St Maurice And The Angel 1635.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/Tribute Money.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/Holy Family With St John Baptist 1630.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Sacrifice Of Isaac.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Martha And Mary Magdalene.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/John The Baptist.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Rest On The Flight Into Egypt.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Penitent Magdalene 1597 1.jpg,saints-and-apostles,1
painting::Artists2/Caravaggio/Saint Francis Of Assisi In Ecstasy.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/St Cecilia.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/St Francis.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/St Francis Consoled By Angelic Music 1610.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Martyrdom Of St Andrew Introduction To The Crucifixion.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Saint Francis Deadened With An Angel Musician 1607.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Martyrdom Of Saint Catherine Of Alexandria 1607.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/St Cecilia 1606.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Madonna With Child And St John The Baptist.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/St Peter And St Paul.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Crucifixion Of St Peter 1605.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/St Peter Penitent.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Assumption 1600.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Rosary Madonna 1598.jpg,saints-and-apostles,1
painting::Artists2/Guido Reni/Coronation Of The Virgin With St Catherine Of Alexandria St John The Evangelist St John The 1596.jpg,saints-and-apostles,1
painting::Artists2/Frans Snyders/Christ And John The Baptist As Children And Two Angels.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/Prophet Elijah And The Widow Of Sarepta 1630.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/St Veronica 1630.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/St Augustine Washing The Feet Of Christ 1629.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/St Lawrence Distributing The Riches Of The Church.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/Saint Antony Of Padua Holding Baby Jesus.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/The Miracle Of St Diego Of Alcantara 1625.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/St Cecilia 1625.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/St John The Baptist 1620.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/The Charity Of St Lawrence 1620.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/Madonna And Child With The Young St John 1620.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/Adoration Of The Shepherds 1618.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/Lamentation Over The Dead Christ 1617.jpg,saints-and-apostles,1
painting::Artists2/Bernardo Strozzi/Holy Family With St John The Baptist.jpg,saints-and-apostles,1
painting::Artists2/Agostino Carracci/The Penitent Magdalen.jpg,saints-and-apostles,1
painting::Artists2/Agostino Carracci/Penitent Magdalene.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/Not_Detected_234536.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/Pieta With St Francis And Mary Magdalene 1607.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/The Dead Christ Mourned The Three Maries 1606.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/Triptych 1605 1.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/Triptych 1605.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/Translation Of The Holy House.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/The Stoning Of St Stephen 1604.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/The Martyrdom Of St Stephen 1603.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/Pieta 1603.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/Lord Whither Goest Thou 1602.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/Assumption Of The Virgin Mary 1601.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/Pieta 1600.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/St Margaret 1599.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/The Penitent Magdalen In A Landscape.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/Christ In Glory 1598.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/The Temptation Of St Anthony Abbot 1597.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/The Coronation Of St Stephen.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/The Virgin Appears To St Luke And Catherine 1592.jpg,saints-and-apostles,1
painting::Artists2/Agostino Carracci/The Last Communion Of St Jerome 1592.jpg,saints-and-apostles,1
painting::Artists2/Agostino Carracci/The Ecstasy Of Saint Catherine 1590.jpg,saints-and-apostles,1
painting::Artists2/Agostino Carracci/The Holy Family With Sts Anthony Abbot Catherine And The Infant St John 1582.jpg,saints-and-apostles,1
painting::Artists2/Agostino Carracci/St Margaret From The Episode Holy Women 1578.jpg,saints-and-apostles,1
painting::Artists2/Agostino Carracci/St Lucia From The Episode Holy Women 1578.jpg,saints-and-apostles,1
painting::Artists2/Agostino Carracci/St Catherine From The Episode Holy Women 1578.jpg,saints-and-apostles,1
painting::Artists2/Agostino Carracci/St Agatha From The Episode Holy Women 1578.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/St Magdalene In The Desert 1591.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/The Assumption Of The Virgin.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/The Mystic Marriage Of St Catherine 1587.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/Baptism Of Christ 1584.jpg,saints-and-apostles,1
painting::Artists2/Annibale Carracci/Crucifixion 1583.jpg,saints-and-apostles,1
painting::Artists2/Bartolome Esteban Murillo/The Conversion Of Saint Paul 1682.jpg,St.-Paul,1
painting::Artists2/Rembrandt/St Paul At His Writing Desk 1630.jpg,St.-Paul,1
painting::Artists2/Rembrandt/St Paul In Prison 1627.jpg,St.-Paul,1
painting::Artists2/Diego Velazquez/St Anthony The Abbot And St Paul The First Hermit.jpg,St.-Paul,1
painting::Artists2/Diego Velazquez/St Paul.jpg,St.-Paul,1
painting::Artists2/Diego Velazquez/Saint Paul 1620.jpg,St.-Paul,1
painting::Artists2/Jusepe De Ribera/St Paul The Hermit 1647.jpg,St.-Paul,1
painting::Artists2/Jacob Jordaens/The Apostles St Paul And St Barnabas At Lystra 1645.jpg,St.-Paul,1
painting::Artists2/Nicolas Poussin/The Vision Of St Paul 1650.jpg,St.-Paul,1
painting::Artists2/Jusepe De Ribera/Saint Paul 1637.jpg,St.-Paul,1
painting::Artists2/Nicolas Tournier/St Paul 1626.jpg,St.-Paul,1
painting::Artists2/Jusepe De Ribera/St Paul The Hermit.jpg,St.-Paul,1
painting::Artists2/Jusepe De Ribera/Saint Peter And Saint Paul.jpg,St.-Paul,1
painting::Artists2/Jacob Jordaens/The Apostles St Paul And St Barnabas At Lystra 1616.jpg,St.-Paul,1
painting::Artists2/Pietro Da Cortona/Ananias Restoring The Sight Of Saint Paul.jpg,St.-Paul,1
painting::Artists2/Guido Reni/Saint Paul 1634.jpg,St.-Paul,1
painting::Artists2/Caravaggio/Conversion On The Way To Damascus 1601.jpg,St.-Paul,1
painting::Artists2/Caravaggio/Conversion Of Saint Paul 1600.jpg,St.-Paul,1
painting::Artists2/Guido Reni/St Peter And St Paul.jpg,St.-Paul,1
painting::Artists2/Eustache Le Sueur/Christ Healing The Blind Man.jpg,Jesus-Christ,1
painting::Artists2/Eustache Le Sueur/Deposition From The Cross.jpg,Jesus-Christ,1
painting::Artists2/Cornelis De Vos/The Birth Of Jesus.jpg,Jesus-Christ,1
painting::Artists2/Johannes Vermeer/Christ In The House Of Martha And Mary.jpg,Jesus-Christ,1
painting::Artists2/Adriaen Van De Velde/Agony In The Garden 1665.jpg,Jesus-Christ,1
painting::Artists2/Jan Steen/Supper At Emmaus 1668.jpg,Jesus-Christ,1
painting::Artists2/Juan De Valdes Leal/Coronation Of San Jos.jpg,Jesus-Christ,1
painting::Artists2/Juan De Valdes Leal/Carrying The Cross 1661.jpg,Jesus-Christ,1
painting::Artists2/Juan De Valdes Leal/Ecce Homo 1659.jpg,Jesus-Christ,1
painting::Artists2/Juan De Valdes Leal/Piet.jpg,Jesus-Christ,1
painting::Artists2/Gabriel Metsu/Woman Taken In Adultery.jpg,Jesus-Christ,1
painting::Artists2/Bartolome Esteban Murillo/Madonna Of The Rosary.jpg,Jesus-Christ,1
painting::Artists2/Bartolome Esteban Murillo/Adoration Of The Shepherds 1650.jpg,Jesus-Christ,1
painting::Artists2/Bartolome Esteban Murillo/Christ On The Cross 1665.jpg,Jesus-Christ,1
painting::Artists2/Bartolome Esteban Murillo/Christ After The Flagellation 1665 1.jpg,Jesus-Christ,1
painting::Artists2/Bartolome Esteban Murillo/Christ After The Flagellation 1665.jpg,Jesus-Christ,1
painting::Artists2/Bartolome Esteban Murillo/Baptism Of Christ.jpg,Jesus-Christ,1
painting::Artists2/Bartolome Esteban Murillo/Crucifixion 1682.jpg,Jesus-Christ,1
painting::Artists2/Bartolome Esteban Murillo/Virgin And Child 1680 1.jpg,Jesus-Christ,1
painting::Artists2/Bartolome Esteban Murillo/Virgin And Child 1680.jpg,Jesus-Christ,1
painting::Artists2/Bartolome Esteban Murillo/Ecce Homo.jpg,Jesus-Christ,1
painting::Artists2/Bartolome Esteban Murillo/The Marriage Feast At Cana.jpg,Jesus-Christ,1
painting::Artists2/Bartolome Esteban Murillo/Mary And Child With Angels Playing Music 1675.jpg,Jesus-Christ,1
painting::Artists2/Bartolome Esteban Murillo/Virgin And Child.jpg,Jesus-Christ,1
painting::Artists2/Bartolome Esteban Murillo/The Virgin And Infant Jesus.jpg,Jesus-Christ,1
painting::Artists2/Bartolome Esteban Murillo/The Madonna Of The Rosary.jpg,Jesus-Christ,1
painting::Artists2/Bartolome Esteban Murillo/The Infant Jesus Between The Virgin And St Joseph 1.jpg,Jesus-Christ,1
