node_id,node_type,label,degree
painting::Artists2/Albrecht Durer/Left Arm.jpg,painting,Left Arm,1
painting::Artists2/Albrecht Durer/Lectern With Books.jpg,painting,Lectern With Books,1
painting::Artists2/Albrecht Durer/Irish Soldiers And Peasants.jpg,painting,Irish Soldiers And Peasants,1
painting::Artists2/Albrecht Durer/Lucas Van Leyden 1521.jpg,painting,Lucas Van Leyden 1521,1
painting::Artists2/Albrecht Durer/Head Of A Walrus 1521.jpg,painting,Head Of A Walrus 1521,1
painting::Artists2/Albrecht Durer/Christ On The Mount Of Olives 1521.jpg,painting,Christ On The Mount Of Olives 1521,3
painting::Artists2/Albrecht Durer/Agnes Dürerin In Dutch Tracht 1521.jpg,painting,Agnes Dürerin In Dutch Tracht 1521,1
painting::Artists2/Albrecht Durer/View Of Bergen Op Zoom.jpg,painting,View Of Bergen Op Zoom,2
painting::Artists2/Albrecht Durer/The Town Hall In Aachen.jpg,painting,The Town Hall In Aachen,2
painting::Artists2/Albrecht Durer/The Cross Of Christ With Saint Veronica.jpg,painting,The Cross Of Christ With Saint Veronica,3
painting::Artists2/Albrecht Durer/The Choir Of The Groote Kerk In Bergen Op Zoon.jpg,painting,The Choir Of The Groote Kerk In Bergen Op Zoon,1
painting::Artists2/Albrecht Durer/Portrait Of Paul Martin And The Topler Pfinzig.jpg,painting,Portrait Of Paul Martin And The Topler Pfinzig,2
motif::double-portraits,motif,double-portraits,13
painting::Artists2/Albrecht Durer/Portrait Of Marx Ulstat And The Beautiful Princess In Antwerp.jpg,painting,Portrait Of Marx Ulstat And The Beautiful Princess In Antwerp,2
painting::Artists2/Albrecht Durer/Portrait Of Jobst Plankfelt.jpg,painting,Portrait Of Jobst Plankfelt,1
painting::Artists2/Albrecht Durer/Portrait Of Erasmus Of Rotterdam.jpg,painting,Portrait Of Erasmus Of Rotterdam,2
painting::Artists2/Albrecht Durer/Portrait Of A Young Man 2.jpg,painting,Portrait Of A Young Man 2,1
painting::Artists2/Albrecht Durer/Portrait Of A Woman From Brussels.jpg,painting,Portrait Of A Woman From Brussels,1
painting::Artists2/Albrecht Durer/Portrait Of A Man Sebastian Brant.jpg,painting,Portrait Of A Man Sebastian Brant,1
painting::Artists2/Albrecht Durer/Portrait Of A Man Paul Hofhaimer Or Hans Tucher.jpg,painting,Portrait Of A Man Paul Hofhaimer Or Hans Tucher,1
painting::Artists2/Albrecht Durer/Portrait Of A Goldsmith From Mechelen.jpg,painting,Portrait Of A Goldsmith From Mechelen,1
painting::Artists2/Albrecht Durer/Madonna And Child With John The Baptist.jpg,painting,Madonna And Child With John The Baptist,4
painting::Artists2/Albrecht Durer/Head Of A Young Woman.jpg,painting,Head Of A Young Woman,1
painting::Artists2/Albrecht Durer/Head Of A Woman 1.jpg,painting,Head Of A Woman 1,1
painting::Artists2/Albrecht Durer/Head Of A Child.jpg,painting,Head Of A Child,1
painting::Artists2/Albrecht Durer/Christ On The Mount Of Olives 2.jpg,painting,Christ On The Mount Of Olives 2,3
painting::Artists2/Albrecht Durer/Bearded Man.jpg,painting,Bearded Man,1
painting::Artists2/Albrecht Durer/The Port Of Antwerp During Scheldetor 1520.jpg,painting,The Port Of Antwerp During Scheldetor 1520,1
painting::Artists2/Albrecht Durer/The Cathedral Of Aix La Chapelle With Its Surroundings Seen From The Coronation Hall 1520.jpg,painting,The Cathedral Of Aix La Chapelle With Its Surroundings Seen From The Coronation Hall 1520,1
painting::Artists2/Albrecht Durer/Study For An Engraving Of The Prodigal Son 1520.jpg,painting,Study For An Engraving Of The Prodigal Son 1520,3
painting::Artists2/Albrecht Durer/St Sebald In The Niche 1520.jpg,painting,St Sebald In The Niche 1520,1
painting::Artists2/Albrecht Durer/Portrait Of Caspar Tower And A River Landscape 1520.jpg,painting,Portrait Of Caspar Tower And A River Landscape 1520,1
painting::Artists2/Albrecht Durer/Portrait Of An Unknown Man 1520.jpg,painting,Portrait Of An Unknown Man 1520,1
painting::Artists2/Albrecht Durer/Portrait Of A Bearded Man In A Red Hat 1520.jpg,painting,Portrait Of A Bearded Man In A Red Hat 1520,1
painting::Artists2/Albrecht Durer/Mary At The Gate 1520.jpg,painting,Mary At The Gate 1520,2
painting::Artists2/Albrecht Durer/Madonna With The Swaddled Infant 1520.jpg,painting,Madonna With The Swaddled Infant 1520,2
painting::Artists2/Albrecht Durer/Madonna Crowned By An Angel 1520.jpg,painting,Madonna Crowned By An Angel 1520,3
painting::Artists2/Albrecht Durer/Madonna And Child On A Stone Bench 1520.jpg,painting,Madonna And Child On A Stone Bench 1520,2
painting::Artists2/Albrecht Durer/Hercules Kills The Symphalic Bird 1520.jpg,painting,Hercules Kills The Symphalic Bird 1520,1
painting::Artists2/Albrecht Durer/Erasmo De Rotterdam 1520.jpg,painting,Erasmo De Rotterdam 1520,2
painting::Artists2/Albrecht Durer/An Young And Old Woman From Bergen Op Zoom 1520.jpg,painting,An Young And Old Woman From Bergen Op Zoom 1520,1
painting::Artists2/Albrecht Durer/A Young Girl Of Cologne And Dürer S Wife 1520.jpg,painting,A Young Girl Of Cologne And Dürer S Wife 1520,3
painting::Artists2/Albrecht Durer/Portrait Of Cardinal Albrecht Of Brandenburg.jpg,painting,Portrait Of Cardinal Albrecht Of Brandenburg,1
painting::Artists2/Albrecht Durer/Madonna And Child In Half Length.jpg,painting,Madonna And Child In Half Length,2
painting::Artists2/Albrecht Durer/Holy Family Crowned By Two Angels.jpg,painting,Holy Family Crowned By Two Angels,3
painting::Artists2/Albrecht Durer/Hohenasperg Siege By Georg Von Frundsberg In War Of Swabian Federal Versus Herzog Ulrich.jpg,painting,Hohenasperg Siege By Georg Von Frundsberg In War Of Swabian Federal Versus Herzog Ulrich,2
painting::Artists2/Albrecht Durer/Cardinal Albrecht Von Brandenburg.jpg,painting,Cardinal Albrecht Von Brandenburg,2
painting::Artists2/Albrecht Durer/The Virgin And Child With St Anne.jpg,painting,The Virgin And Child With St Anne,4
painting::Artists2/Albrecht Durer/Portrait Of Emperor Maximilian I.jpg,painting,Portrait Of Emperor Maximilian I,2
painting::Artists2/Albrecht Durer/Portrait Of Emperor Maximilian I 1518.jpg,painting,Portrait Of Emperor Maximilian I 1518,2
painting::Artists2/Albrecht Durer/Madonna Crowned By Two Angels 1518.jpg,painting,Madonna Crowned By Two Angels 1518,3
painting::Artists2/Albrecht Durer/Landscape With Cannon 1518.jpg,painting,Landscape With Cannon 1518,2
painting::Artists2/Albrecht Durer/Wappen Pirckheimer.jpg,painting,Wappen Pirckheimer,2
painting::Artists2/Albrecht Durer/St Catherine And The Executioner.jpg,painting,St Catherine And The Executioner,2
painting::Artists2/Albrecht Durer/Portrait Of A Man Konrad Peutinger.jpg,painting,Portrait Of A Man Konrad Peutinger,1
painting::Artists2/Albrecht Durer/Portrait Of A Man John Stabius.jpg,painting,Portrait Of A Man John Stabius,1
painting::Artists2/Albrecht Durer/The Austrian Saints 1517.jpg,painting,The Austrian Saints 1517,2
painting::Artists2/Albrecht Durer/Seated Prophet 1517.jpg,painting,Seated Prophet 1517,2
painting::Artists2/Albrecht Durer/Women Only.jpg,painting,Women Only,1
painting::Artists2/Albrecht Durer/The Owl In Fight With Other Birds.jpg,painting,The Owl In Fight With Other Birds,2
painting::Artists2/Albrecht Durer/Portrait Of A Man 3.jpg,painting,Portrait Of A Man 3,1
painting::Artists2/Albrecht Durer/The Madonna Of The Carnation 1516.jpg,painting,The Madonna Of The Carnation 1516,2
painting::Artists2/Albrecht Durer/The Apostles Philip And James 1516.jpg,painting,The Apostles Philip And James 1516,2
painting::Artists2/Albrecht Durer/Sudarium Spread Out By An Angel 1516.jpg,painting,Sudarium Spread Out By An Angel 1516,2
painting::Artists2/Albrecht Durer/St James The Apostle 1516.jpg,painting,St James The Apostle 1516,2
painting::Artists2/Albrecht Durer/Portrait Of Nuremberger Painter Michael Wolgemut 1516.jpg,painting,Portrait Of Nuremberger Painter Michael Wolgemut 1516,2
painting::Artists2/Albrecht Durer/Portrait Of Kaiser Sigismund 1516.jpg,painting,Portrait Of Kaiser Sigismund 1516,2
painting::Artists2/Albrecht Durer/Portrait Of A Cleric 1516.jpg,painting,Portrait Of A Cleric 1516,1
painting::Artists2/Albrecht Durer/Male And Female Nudes 1516.jpg,painting,Male And Female Nudes 1516,2
painting::Artists2/Albrecht Durer/Apostle Philip 1516.jpg,painting,Apostle Philip 1516,2
painting::Artists2/Albrecht Durer/Apostle James 1516.jpg,painting,Apostle James 1516,2
painting::Artists2/Albrecht Durer/Abduction Of Proserpine On A Unicorn 1516.jpg,painting,Abduction Of Proserpine On A Unicorn 1516,4
painting::Artists2/Albrecht Durer/The Holy Trinity.jpg,painting,The Holy Trinity,1
painting::Artists2/Albrecht Durer/Study Sheet With Fools Faun Phoenix And Deer Hunting.jpg,painting,Study Sheet With Fools Faun Phoenix And Deer Hunting,1
painting::Artists2/Albrecht Durer/Star Map.jpg,painting,Star Map,3
painting::Artists2/Albrecht Durer/Rhinoceros.jpg,painting,Rhinoceros,1
painting::Artists2/Albrecht Durer/Portrait Of A Girl.jpg,painting,Portrait Of A Girl,1
painting::Artists2/Albrecht Durer/Madonna And Child On The Grassy Bank 1.jpg,painting,Madonna And Child On The Grassy Bank 1,2
painting::Artists2/Albrecht Durer/Christ On The Mount Of Olives 1.jpg,painting,Christ On The Mount Of Olives 1,3
painting::Artists2/Albrecht Durer/The Stork 1515.jpg,painting,The Stork 1515,2
painting::Artists2/Albrecht Durer/The Southern Hemisphere Of The Celestial Globe 1515.jpg,painting,The Southern Hemisphere Of The Celestial Globe 1515,3
painting::Artists2/Albrecht Durer/Study Sheet With Six Nude Figures 1515.jpg,painting,Study Sheet With Six Nude Figures 1515,3
painting::Artists2/Albrecht Durer/Rhinoceros 1515.jpg,painting,Rhinoceros 1515,1
painting::Artists2/Albrecht Durer/Portrait Of A Girl 1515.jpg,painting,Portrait Of A Girl 1515,1
painting::Artists2/Albrecht Durer/Pages Of Marginal Drawings For Emperor Maximilian S Prayer Book 1515 1.jpg,painting,Pages Of Marginal Drawings For Emperor Maximilian S Prayer Book 1515 1,1
painting::Artists2/Albrecht Durer/Map Of The Southern Sky With Representations Of Constellations Decorated With The Crest Of 1515.jpg,painting,Map Of The Southern Sky With Representations Of Constellations Decorated With The Crest Of 1515,3
painting::Artists2/Albrecht Durer/Map Of The Northern Sky With Representations Of The Constellations Decorated With Clockwise The 1515.jpg,painting,Map Of The Northern Sky With Representations Of The Constellations Decorated With Clockwise The 1515,3
painting::Artists2/Albrecht Durer/Man Of Sorrows Seated 1515.jpg,painting,Man Of Sorrows Seated 1515,2
painting::Artists2/Albrecht Durer/St Thomas 1514.jpg,painting,St Thomas 1514,2
painting::Artists2/Albrecht Durer/St Paul Second State 1514.jpg,painting,St Paul Second State 1514,3
painting::Artists2/Albrecht Durer/St Paul First State 1514.jpg,painting,St Paul First State 1514,3
painting::Artists2/Albrecht Durer/St Jerome In His Study 1514.jpg,painting,St Jerome In His Study 1514,2
painting::Artists2/Albrecht Durer/Sitting Mary With Child.jpg,painting,Sitting Mary With Child,2
painting::Artists2/Albrecht Durer/Seated Woman 1514.jpg,painting,Seated Woman 1514,1
painting::Artists2/Albrecht Durer/Portrait Of The Artist S Mother 1514.jpg,painting,Portrait Of The Artist S Mother 1514,1
painting::Artists2/Albrecht Durer/Peasant Couple Dancing 1514.jpg,painting,Peasant Couple Dancing 1514,1
painting::Artists2/Albrecht Durer/Melancholia 1514.jpg,painting,Melancholia 1514,2
painting::Artists2/Albrecht Durer/Madonna By The Wall 1514.jpg,painting,Madonna By The Wall 1514,2
painting::Artists2/Albrecht Durer/Cupid The Honey Thief 1514.jpg,painting,Cupid The Honey Thief 1514,2
painting::Artists2/Albrecht Durer/Bagpipes Players 1514.jpg,painting,Bagpipes Players 1514,1
painting::Artists2/Albrecht Durer/Arion 1514.jpg,painting,Arion 1514,1
painting::Artists2/Albrecht Durer/Draft For A Book Sign Lion.jpg,painting,Draft For A Book Sign Lion,2
painting::Artists2/Albrecht Durer/The Knight Death And The Devil 1513.jpg,painting,The Knight Death And The Devil 1513,5
painting::Artists2/Albrecht Durer/The Chandelier Females 1513.jpg,painting,The Chandelier Females 1513,2
painting::Artists2/Albrecht Durer/Sudarium Displayed By Two Angels 1513.jpg,painting,Sudarium Displayed By Two Angels 1513,3
painting::Artists2/Albrecht Durer/St Peter And St John Healing The Cripple 1513.jpg,painting,St Peter And St John Healing The Cripple 1513,3
painting::Artists2/Albrecht Durer/St Anthony At The City 1513.jpg,painting,St Anthony At The City 1513,3
painting::Artists2/Albrecht Durer/Madonna By The Tree 1513.jpg,painting,Madonna By The Tree 1513,2
painting::Artists2/Albrecht Durer/The Small Chariot.jpg,painting,The Small Chariot,2
painting::Artists2/Albrecht Durer/The Holy Family In The Arbor.jpg,painting,The Holy Family In The Arbor,2
painting::Artists2/Albrecht Durer/Portrait Melchior Pfinzing.jpg,painting,Portrait Melchior Pfinzing,1
painting::Artists2/Albrecht Durer/Naked Man With Mirror.jpg,painting,Naked Man With Mirror,2
painting::Artists2/Albrecht Durer/Madonna And Child With Bagpipers.jpg,painting,Madonna And Child With Bagpipers,4
painting::Artists2/Albrecht Durer/Mary And Child.jpg,painting,Mary And Child,2
painting::Artists2/Albrecht Durer/Knight On Horseback 1.jpg,painting,Knight On Horseback 1,1
painting::Artists2/Albrecht Durer/Wing Of A Blue Roller 1512.jpg,painting,Wing Of A Blue Roller 1512,2
painting::Artists2/Albrecht Durer/Virgin Mary Suckling The Christ Child 1512.jpg,painting,Virgin Mary Suckling The Christ Child 1512,2
painting::Artists2/Albrecht Durer/Virgin And Child Holding A Half Eaten Pear 1512.jpg,painting,Virgin And Child Holding A Half Eaten Pear 1512,2
painting::Artists2/Albrecht Durer/The Holy Family With St John The Magdalen And Nicodemus 1512.jpg,painting,The Holy Family With St John The Magdalen And Nicodemus 1512,3
painting::Artists2/Albrecht Durer/St Jerome By The Pollard Willow 1512.jpg,painting,St Jerome By The Pollard Willow 1512,2
painting::Artists2/Albrecht Durer/Resurrection 1512.jpg,painting,Resurrection 1512,2
painting::Artists2/Albrecht Durer/Pilate Washing His Hands 1512.jpg,painting,Pilate Washing His Hands 1512,1
painting::Artists2/Albrecht Durer/Peasans At The Market 1512.jpg,painting,Peasans At The Market 1512,1
painting::Artists2/Albrecht Durer/Man Of Sorrows With Hands Bound 1512.jpg,painting,Man Of Sorrows With Hands Bound 1512,2
painting::Artists2/Albrecht Durer/Harrowing Of Hell 1512.jpg,painting,Harrowing Of Hell 1512,4
painting::Artists2/Albrecht Durer/Flagellation 1512.jpg,painting,Flagellation 1512,1
painting::Artists2/Albrecht Durer/Emperor Sigismund.jpg,painting,Emperor Sigismund,2
painting::Artists2/Albrecht Durer/Emperor Charlemagne And Emperor Sigismund.jpg,painting,Emperor Charlemagne And Emperor Sigismund,3
painting::Artists2/Albrecht Durer/Emperor Charlemagne.jpg,painting,Emperor Charlemagne,2
painting::Artists2/Albrecht Durer/Deposition Engraved Passion 1512.jpg,painting,Deposition Engraved Passion 1512,3
painting::Artists2/Albrecht Durer/Ecce Homo 1512.jpg,painting,Ecce Homo 1512,2
painting::Artists2/Albrecht Durer/Dead Bluebird 1512.jpg,painting,Dead Bluebird 1512,1
painting::Artists2/Albrecht Durer/The Last Judgment 1511.jpg,painting,The Last Judgment 1511,3
painting::Artists2/Albrecht Durer/The Last Supper 1511.jpg,painting,The Last Supper 1511,3
painting::Artists2/Albrecht Durer/The Lamentation For Christ 1511.jpg,painting,The Lamentation For Christ 1511,3
painting::Artists2/Albrecht Durer/The Incredulity Of St Thomas 1511.jpg,painting,The Incredulity Of St Thomas 1511,3
painting::Artists2/Albrecht Durer/The Holy Trinity 1511.jpg,painting,The Holy Trinity 1511,2
painting::Artists2/Albrecht Durer/The Flight Into Egypt 1511.jpg,painting,The Flight Into Egypt 1511,2
painting::Artists2/Albrecht Durer/The Flagellation 1511.jpg,painting,The Flagellation 1511,3
painting::Artists2/Albrecht Durer/The Fall 1511.jpg,painting,The Fall 1511,3
painting::Artists2/Albrecht Durer/The Entombment 1511.jpg,painting,The Entombment 1511,3
painting::Artists2/Albrecht Durer/The Descent Of The Holy Spirit 1511.jpg,painting,The Descent Of The Holy Spirit 1511,2
painting::Artists2/Albrecht Durer/The Descent From The Cross 1511.jpg,painting,The Descent From The Cross 1511,3
painting::Artists2/Albrecht Durer/The Ascension 1511.jpg,painting,The Ascension 1511,3
painting::Artists2/Albrecht Durer/The Annunciation 1511.jpg,painting,The Annunciation 1511,4
painting::Artists2/Albrecht Durer/The Adoration Of The Holy Trinity Landauer Altar 1511.jpg,painting,The Adoration Of The Holy Trinity Landauer Altar 1511,2
painting::Artists2/Albrecht Durer/St Christopher Carrying The Infant Christ 1511.jpg,painting,St Christopher Carrying The Infant Christ 1511,4
painting::Artists2/Albrecht Durer/St Michael And The Dragon From A Latin Edition 1511.jpg,painting,St Michael And The Dragon From A Latin Edition 1511,3
painting::Artists2/Albrecht Durer/St Jerome In His Study 1511.jpg,painting,St Jerome In His Study 1511,2
painting::Artists2/Albrecht Durer/Pilate Washing His Hands 1511.jpg,painting,Pilate Washing His Hands 1511,1
painting::Artists2/Albrecht Durer/Madonna As Nursing Mother And Divine Being 1511.jpg,painting,Madonna As Nursing Mother And Divine Being 1511,2
painting::Artists2/Albrecht Durer/Joachim And The Angel From The Life Of The Virgin 1511.jpg,painting,Joachim And The Angel From The Life Of The Virgin 1511,2
painting::Artists2/Albrecht Durer/Crucifixion 1511.jpg,painting,Crucifixion 1511,5
painting::Artists2/Albrecht Durer/Christ Washing Peter S Feet 1511.jpg,painting,Christ Washing Peter S Feet 1511,4
painting::Artists2/Albrecht Durer/Christ Taking Leave Of His Mother 1511.jpg,painting,Christ Taking Leave Of His Mother 1511,3
painting::Artists2/Albrecht Durer/Christ Taken Captive 1511.jpg,painting,Christ Taken Captive 1511,3
painting::Artists2/Albrecht Durer/Christ Shown To The People 1511.jpg,painting,Christ Shown To The People 1511,3
painting::Artists2/Albrecht Durer/Christ S Entry Into Jerusalem 1511.jpg,painting,Christ S Entry Into Jerusalem 1511,2
painting::Artists2/Albrecht Durer/Christ On The Mount Of Olives 1511.jpg,painting,Christ On The Mount Of Olives 1511,4
painting::Artists2/Albrecht Durer/Christ Driving The Merchants From The Temple 1511.jpg,painting,Christ Driving The Merchants From The Temple 1511,2
